,index,Tags,text,top9_topic_bert,top9_topic,top9_topic_bert_str,top9_descricao,top9_tags_descricao,mean_similarity_top9_descricao
283,cb029d0205155150.json,['name:suhasini'],"['Find exons with the highest number of features', 'Exons', 'Input dataset', 'Features', 'Input dataset', 'inputA', 'reduce_or_iterate', 'bedtools Intersect intervals', 'output', 'bedtools', 'in_file', 'Datamash', 'out_file', 'datamash_ops', 'input', 'Sort', 'out_file1', 'input', 'Select first', 'out_file1', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'name:suhasini', 'runtime parameter for tool bedtools Intersect intervals', 'runtime parameter for tool bedtools Intersect intervals', 'runtime parameter for tool Datamash', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'Exons', 'Features']","['tool', 'runtime', 'parameter', 'for', 'bedtools', 'two', 'intervals', 'intersect', 'datasets', 'compare']",0,tool runtime parameter for bedtools two intervals intersect datasets compare,"[544, 444, 743, 427, 19, 950, 414, 858, 78]","[[], [], [], [], ['Exons', 'SNPs'], ['aptamer', 'SELEX'], [], [], ['metagenomics']]",0.9016092
284,58ceaed0a42fe60a.json,[],"['QC and filtering', 'mutant_R1.fastq', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Filter by quality', 'output', 'fastq_quality_filter', 'mutant_R1.fastq']","['mutant_r1', 'fastqc', 'fastq', 'quality', 'qc', 'filtering', 'filter', 'fastq_quality_filter', 'by', 'and']",0,mutant_r1 fastqc fastq quality qc filtering filter fastq_quality_filter by and,"[845, 960, 105, 529, 814, 119, 465, 256, 141]","[[], [], [], [], [], [], [], [], []]",0.90344495
285,e65eb8a3bafde22b.json,[],"[""'quality control workflow'"", 'inputdata', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'report', 'cutadapt', 'inputdata']","['fastqc', 'text_file', 'quality', 'workflow', 'html_file', 'control', 'inputdata', 'cutadapt', '', '']",-1,fastqc text_file quality workflow html_file control inputdata cutadapt  ,"[440, 1012, 628, 140, 487, 134, 194, 747, 267]","[[], [], [], [], [], [], [], [], []]",0.9269799
286,fe2d15d352a9919f.json,['Chipseq'],"['Mahesh Hegde Chip Seq Default', 'Chip Seq sample', 'Input dataset', 'Input sample', 'Input dataset', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'library', 'Bowtie2', 'output', 'bowtie2', 'library', 'Bowtie2', 'output', 'bowtie2', 'treatment', 'MACS2 callpeak', 'output_narrowpeaks', 'output_treat_pileup', 'output_control_lambda', 'macs2', 'input1', 'Wig/BedGraph-to-bigWig', 'out_file1', 'Chipseq', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool MACS2 callpeak', 'runtime parameter for tool Wig/BedGraph-to-bigWig', 'Chip Seq sample', 'Input sample']","['wig', 'to', 'library', 'bigwig', 'bedgraph', '', '', '', '', '']",-1,wig to library bigwig bedgraph     ,"[81, 131, 585, 539, 356, 527, 236, 164, 666]","[[], [], [], [], [], ['ChIP'], [], ['ChIP'], ['ChIP']]",0.7334041
287,fca70e1bf761c6a2.json,[],"['Trim seq 18S ', 'FASTQ forward reads', 'Input dataset', 'FASTQ reverse reads', 'Input dataset', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'readtype', 'readtype', 'Sickle', 'output_paired1', 'output_paired2', 'output_paired_single', 'sickle', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Sickle', 'runtime parameter for tool Sickle', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'FASTQ forward reads', 'FASTQ reverse reads', 'Sicle Trim']","['fastqc', 'parameter', 'tool', 'for', 'runtime', 'limits', 'contaminants', 'adapters', 'fastq', 'reads']",0,fastqc parameter tool for runtime limits contaminants adapters fastq reads,"[94, 752, 369, 517, 912, 392, 743, 197, 302]","[['Rna', 'Rnaseq', 'Bioinformatics'], [], ['sequence-analysis'], [], [], [], [], ['Workflow', 'test'], []]",0.9130173
288,31acbfc6d3775846.json,[],"['NGS workflow', 'chr22.genes.hg19.bed', 'Input dataset', 'WES01_chr22m_R2.fastq.gz', 'Input dataset', 'WES01_chr22m_R1.fastq.gz', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Flagstat', 'output1', 'samtools_flagstat', 'Flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'IdxStats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'Sort', 'outfile', 'text_processing', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'Summary Statistics', 'out_file1', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Filter', 'out_file1']","['bedtools', 'both', 'table_annovar', 'sort', 'of', 'idxstats', 'hg19', 'genes', 'the', 'depth']",-1,bedtools both table_annovar sort of idxstats hg19 genes the depth,"[688, 768, 103, 720, 268, 371, 607, 217, 243]","[[], [], [], [], [], [], [], [], []]",0.894242
289,61d03396ad7f25b9.json,[],"[""Workflow constructed from history 'Alignment_variant_calling_and_filtering'"", 'annotation.bed', 'Input dataset', 'NGS0001.R1.fastq.q', 'Input dataset', 'NGS0001.R2.fastq.q', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Flagstat', 'output1', 'samtools_flagstat', 'Flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'IdxStats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'Summary Statistics', 'out_file1', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Filter', 'out_file1']","['bwa', 'breadth', 'the', 'table_annovar', 'sort', 'with', 'of', 'mem', 'map', 'idxstats']",-1,bwa breadth the table_annovar sort with of mem map idxstats,"[410, 883, 726, 650, 948, 320, 208, 897, 337]","[[], [], [], [], [], [], [], [], []]",0.9054582
290,e035be74e3c85bf5.json,[],"[""Workflow constructed from history 'Reference-based RNA-Seq data analysis'"", 'GSM461177_1', 'Input dataset', 'GSM461177_2', 'Input dataset', 'GSM461180_1', 'Input dataset', 'GSM461180_2', 'Input dataset', 'Drosophila melanogaster ', 'Input dataset', 'MultiQC', 'stats', 'html_report', 'multiqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'out2', 'report', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'out2', 'report', 'cutadapt', 'RNA STAR', 'output_log', 'splice_junctions', 'mapped_reads', 'rgrnastar', 'MultiQC', 'stats', 'html_report', 'multiqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'Infer Experiment', 'output', 'rseqc', 'GSM461177_1', 'GSM461177_2', 'GSM461180_1', 'GSM461180_2', 'Drosophila melanogaster ']","['splice_junctions', '', '', '', '', '', '', '', '', '']",-1,splice_junctions         ,"[869, 282, 211, 1001, 556, 834, 819, 779, 1008]","[[], [], [], [], [], [], [], [], []]",0.84105873
291,d69ea491b99016f4.json,[],"['imported: RNAseqTRAPLINE', 'RNA seq dataset 1.1', 'Input dataset', 'RNA seq dataset 1.2', 'Input dataset', 'Reference annotation', 'Input dataset', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'input', 'Clip', 'output', 'fastx_clipper', 'input', 'Clip', 'output', 'fastx_clipper', 'input_file', 'FASTQ Quality Trimmer', 'output_file', 'fastq_trimmer_by_quality', 'input_file', 'FASTQ Quality Trimmer', 'output_file', 'fastq_trimmer_by_quality', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'singlePaired', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'singlePaired', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'inputFile', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'inputFile', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'annotation', 'inputs', 'Cuffmerge', 'merged_transcripts', 'cuffmerge', 'gtf_input', 'Cuffdiff', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'genes_exp', 'genes_fpkm_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'cuffdiff', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Clip', 'runtime parameter for tool Clip', 'runtime parameter for tool FASTQ Quality Trimmer', 'runtime parameter for tool FASTQ Quality Trimmer', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool TopHat', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool TopHat', 'runtime parameter for tool MarkDuplicates', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool MarkDuplicates', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cuffmerge', 'runtime parameter for tool Cuffmerge', 'runtime parameter for tool Cuffdiff']","['tool', 'runtime', 'parameter', 'for', 'splicing_diff', 'groomer', 'tophat', 'clip', 'fastq', '']",-1,tool runtime parameter for splicing_diff groomer tophat clip fastq ,"[824, 702, 9, 587, 687, 173, 392, 912, 647]","[[], [], [], [], [], [], [], [], []]",0.9159809
292,e004b6e4717296cb.json,[],"[""'Galaxy 101 (2017)'"", 'Exons', 'Input dataset', 'features', 'Input dataset', 'input1', 'input2', 'Join', 'output', 'join', 'input1', 'Group', 'out_file1', 'input', 'Sort', 'out_file1', 'input', 'Select first', 'out_file1', 'field1', 'field2', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'runtime parameter for tool Join', 'runtime parameter for tool Join', 'runtime parameter for tool Group', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets']","['input', 'out_file1', 'input1', 'dataset', 'input2', 'join', 'galaxy', 'field2', '2017', '101']",0,input out_file1 input1 dataset input2 join galaxy field2 2017 101,"[503, 597, 258, 331, 136, 461, 791, 7, 175]","[[], ['name:suhasini'], [], ['name:test'], [], [], [], [], []]",0.93705994
293,ef44d02a79bd28bf.json,[],"[""Workflow constructed from history 'Bioinformatics Assignment'"", 'annotation.bed', 'Input dataset', 'NGS0001.R1.fastq.q', 'Input dataset', 'NGS0001.R2.fastq.q', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Flagstat', 'output1', 'samtools_flagstat', 'Flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'IdxStats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'Summary Statistics', 'out_file1', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Filter', 'out_file1']","['bwa', 'with', 'the', 'of', 'mem', 'map', 'idxstats', 'depth', 'coverage', 'compute']",-1,bwa with the of mem map idxstats depth coverage compute,"[531, 462, 10, 368, 886, 924, 137, 802, 468]","[[], [], [], [], ['COVID-19', 'covid19.galaxyproject.org'], [], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], [], []]",0.8441224
294,055eb85c8ecf0ca3.json,[],"['Variant subtraction', 'Fasta reference genome', 'Input dataset', 'FASTQ reads', 'Input dataset', 'Candidate gene list (e.g. transcription factors)', 'Input dataset', 'VCF of background variants to subtract', 'Input dataset', 'FASTQ Summary Statistics', 'output_file', 'fastq_stats', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'Boxplot', 'output_file', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'picard_ARRG', 'gatk_realigner_target_creator', 'gatk_indel_realigner', 'rgPicardMarkDups', 'gatk_unified_genotyper', 'gatk_unified_genotyper', 'Create a BedGraph of genome coverage', 'output', 'bedtools', 'gatk_depth_of_coverage', 'SnpSift Filter', 'output', 'snpeff', 'SnpSift Filter', 'output', 'snpeff', 'Filter', 'out_file1', 'gatk_variant_select', 'SnpEff', 'output', 'statsFile', 'snpeff', 'SnpEff', 'output', 'statsFile', 'snpeff', 'CloudMap: Check snpEff Candidates', 'output', 'check_snpeff_candidates']","['map', 'with', 'illumina', 'for', 'bwa', 'boxplot', 'bam', 'to', 'sam', 'input']",-1,map with illumina for bwa boxplot bam to sam input,"[171, 956, 400, 539, 81, 501, 672, 466, 364]","[[], [], [], [], [], [], [], [], []]",0.83073455
295,56d9313bc2e2720d.json,[],"[""Picard Quality stat on BAM'"", 'Normal Cryo', 'Input dataset', 'Normal FFPE', 'Input dataset', 'Hg 19 GATK ref FASTA', 'Input dataset', 'Tumor Cryo', 'Input dataset', 'Tumor FFPE', 'Input dataset', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardInsertSize/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardInsertSize/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardASMetrics/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardASMetrics/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardGCBiasMetrics/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardGCBiasMetrics/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardInsertSize/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardASMetrics/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardGCBiasMetrics/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardInsertSize/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardASMetrics/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardGCBiasMetrics/1.56.0']","['tumor', 'normal', 'ffpe', 'cryo', 'ref', 'hg', 'gatk', 'fasta', '19', '']",0,tumor normal ffpe cryo ref hg gatk fasta 19 ,"[201, 219, 736, 125, 70, 552, 532, 457, 971]","[[], [], [], [], [], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org', 'testingmaximus', 'name:v2.1.0+galaxy3'], ['BCO', 'HTS', 'Testing', 'New', 'stuff'], [], []]",0.79661834
